latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
47.1856	5.9536	PA25000055	25	Rancenay	25477	édifice religieux	Eglise de l'Assomption	propriété de la commune	L'édifice religieux en totalité (cad. B 561) : inscription par arrêté du 2 août 2006	2006/08/02 : inscrit MH	Delacroix Alphonse (architecte)	14e siècle ; 1ère moitié 18e siècle ; 2e quart 19e siècle
47.41471142	6.55931585	PA25000074	25	Rang	25479	site archéologique	Motte castrale de  La Malatière 	propriété de la commune	La motte castrale en totalité, y compris la basse-cour, et les deux fossés (cad. D 776, lieudit Côte de la Malatière, cf plan annexé à l'arrêté) : inscription par arrêté du 1er juin 2011	2011/06/01 : inscrit MH		11e siècle
47.275	5.83	PA00101715	25	Recologne	25482	château	Château	Propriété d'une personne privée	Façades et toitures du bâtiment principal ; salon au rez-de-chaussée ainsi que la chapelle au premier étage avec leur décor (cad. D 351) : inscription par arrêté du 2 mai 1979	1979/05/02 : inscrit MH		1ère moitié 17e siècle ; 18e siècle
47.273	5.828	PA00101716	25	Recologne	25482	édifice religieux	Eglise Saint-Barthélémy	Propriété de la commune	Eglise Saint-Barthélémy (cad. D 65) : inscription par arrêté du 7 août 1987	1987/08/07 : inscrit MH		18e siècle
46.7683	6.2397	PA25000024	25	Remoray-Boujeons	25486	édifice religieux	Presbytère de Remoray	propriété de la commune	Le presbytère en totalité, y compris les décors immeubles par destination, et le jardin avec ses édicules et son mur de clôture (cad. B 496) : inscription par arrêté du 19 juillet 2001 - La chambre à l'angle sud de l'étage avec ses papiers peints (cad. B 496) : classement par arrêté du 21 mars 2002	2001/07/19 : inscrit MH ; 2002/03/21 : classé MH	POMPEE (architecte)	2e quart 19e siècle
47.0136	5.8531	PA25000019	25	Rennes-sur-Loue	25488	château	Château de Rennes-sur-Loue	propriété privée	Corps de logis en totalité, y compris les décors immeubles par destination ; façades et toitures de l'ensemble des autres bâtiments ; terrasse et jardins qu'elle borde ; murs de soutènement du canal et pont qui le franchit ; murs de clôture et grilles (cad. C 77, 78, 80, 83 à 85, 87, 89) : inscription par arrêté du 27 décembre 2000	2000/12/27 : inscrit MH		1ère moitié 18e siècle
47.4011	6.1919	PA00101717	25	Rigney	25490	château	Château de la Roche	propriété d'une personne privée	Corps de logis, y compris l'aile est avec la tour, en totalité ; plate-forme et fossés du château, sol, sous-sol et vestiges archéologiques qu'ils conservent (cad. ZC 10, 20) : inscription par arrêté du 18 décembre 1998	1998/12/18 : inscrit MH		2e moitié 16e siècle ; 17e siècle
46.8669	6.2164	PA00101718	25	Rivière-Drugeon (La)	25493	édifice religieux	Eglise	propriété de la commune	Eglise : inscription par arrêté du 8 juin 1926	1926/06/08 : inscrit MH		15e siècle
46.8592	6.2175	PA00101789	25	Rivière-Drugeon (La)	25493	site archéologique	Site du Fort Bachin (également sur commune de Bouverans)	Propriété d'une personne privée ; Propriété de la commune	Site du Fort Bachin (cad. ZH 63, 85, 86) : inscription par arrêté du 8 avril 1992	1992/04/08 : inscrit MH		Haut Moyen Age ; 6e siècle ; 7e siècle
47.4778	6.3536	PA00101774	25	Rougemont	25505	croix	Croix du bas de la Grande Côte, appelée croix du carrefour de la gendarmerie	Propriété de la commune	Croix 16e siècle du bas de la Grande Côte (cad. NON CADASTRE ; DOMAINE PUBLIC) : inscription par arrêté du 12 janvier 1990	1990/01/12 : inscrit MH		16e siècle
47.3111	6.245	PA00101719	25	Roulans	25508	château	Château	propriété d'une personne privée	Château, y compris les ruines médiévales, le jardin paysager, les terrasses sud, le sous-sol et les vestiges archéologiques qu'il renferme (cad. C 250, 252 à 254, 1780, 1787) : inscription par arrêté du 28 décembre 1995	1995/12/28 : inscrit MH		12e siècle ; 4e quart 19e siècle
47.1624	6.7293	PA25000032	25	Russey (Le)	25512	mairie	Hôtel de ville	propriété de la commune	L'hôtel de ville en totalité (cad. E 89) : inscription par arrêté du 30 octobre 2002	2002/10/30 : inscrit MH	FALLOT Jean-Frédéric (architecte)	3e quart 19e siècle
47.3182	6.8135	PA00101720	25	Saint-Hippolyte	25519	édifice religieux	Couvent des Ursulines (ancien)	Propriété du département	Façades, y compris la galerie Nord ; toiture ; cheminée des anciennes cuisines au rez-de-chaussée ; trois escaliers (cad. AH 130, 131) : inscription par arrêté du 7 août 1987	1987/08/07 : inscrit MH		1er quart 18e siècle
47.3184	6.8117	PA00101721	25	Saint-Hippolyte	25519	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. AH 145) : inscription par arrêté du 6 mars 1979	1979/03/06 : inscrit MH		14e siècle ; 3e quart 16e siècle ; 18e siècle
47.3176	6.8116	PA00101722	25	Saint-Hippolyte	25519	immeuble	Maison	Propriété d'une personne privée	Façade et toiture sur rue (cad. AH 162, 163) : inscription par arrêté du 31 juillet 1979	1979/07/31 : inscrit MH		2e moitié 16e siècle ; 19e siècle
46.8136	6.3019	PA25000038	25	Saint-Point-Lac	25525	édifice religieux	Eglise	propriété de la commune	L'édifice religieux en totalité (cad. B 46) : inscription par arrêté du 28 juillet 2004	2004/07/28 : inscrit MH	Pompée (architecte)	4e quart 12e siècle ; 13e siècle
47.181747996248	5.8107752403012	PA00101724	25	Saint-Vit	25527	immeuble	Maison	Propriété d'une personne privée	La tour d'escalier (cad. G 253) : inscription par arrêté du 20 mai 1986	1986/05/20 : inscrit MH		16e siècle ; 18e siècle ; 19e siècle
47.181771081407	5.8130199168227	PA00101725	25	Saint-Vit	25527	immeuble	Maison de maître de poste	Propriété d'une personne privée	Façade sur rue et toiture correspondante (cad. G 432) : inscription par arrêté du 12 septembre 1977	1977/09/12 : inscrit MH		2e moitié 18e siècle
46.9512	5.9901	PA25000054	25	Sainte-Anne	25513	édifice religieux	Eglise Saint-Thiébaud	propriété de la commune	L'édifice religieux en totalité et le mur du cimetière qui l'entoure (cad. AB 55) : inscription par arrêté du 2 août 2006	2006/08/02 : inscrit MH		4e quart 18e siècle
47.506965859793	6.6948166356888	PA00101723	25	Sainte-Marie	25523	fontaine – lavoir	Fontaine	Propriété de la commune	Fontaine (cad. D 162) : inscription par arrêté du 6 mars 1979	1979/03/06 : inscrit MH		1er quart 19e siècle
47.302765106317	6.5923961213557	PA00101726	25	Sancey-le-Grand	25529	édifice religieux	Eglise de Sancey-l'Eglise	Propriété de la commune	Eglise de Sancey-l'Eglise : inscription par arrêté du 8 juin 1926	1926/06/08 : inscrit MH		15e siècle ; 16e siècle ; 1er quart 19e siècle
47.415930910967	6.4958287525224	PA00101727	25	Santoche	25531	site archéologique	Dolmen	Propriété de la commune	Dolmen (cad. ZC 49) : classement par arrêté du 9 décembre 1974	1974/12/09 : classé MH		Néolithique
46.982177238911	6.1845493219444	PA00101728	25	Septfontaines	25541	édifice religieux	Eglise Saint-Nicolas	propriété de la commune	L'édifice religieux : inscription par arrêté du 8 juin 1926	1926/06/08 : inscrit MH		15e siècle
46.95041	6.25932	PA00101760	25	Sombacour	25549	croix	Mont-calvaire de Sombacour (également sur commune de Bians-les-Usiers)	Propriété de la commune	Les quatorze stations du chemin de croix ; oratoire de la Vierge ; chemin qui relie l'ensemble ainsi que la terrasse supérieure ; grande croix en bois (cad. AB 99) : inscription par arrêté du 23 août 1989	1989/08/23 : inscrit MH		4e quart 19e siècle ; 3e quart 20e siècle
47.4423	6.497	PA00101783	25	Soye	25553	château	Château	Propriété d'une personne privée	Façades et toitures des deux tours (cad. C 302) : inscription par arrêté du 11 mars 1991	1991/03/11 : inscrit MH	PRECIPIANO Ambrogio (maître de l'oeuvre)	16e siècle
47.3242	6.7369	PA25000011	25	Terres-de-Chaux (Les)	25138	immeuble	'Grosse Maison' à Neuvier	propriété d'une personne privée	La 'Grosse Maison', en totalité (cad. B 195) : inscription par arrêté du 30 mars 1998	1998/03/30 : inscrit MH		16e siècle ; 17e siècle
47.3192	6.7386	PA00101729	25	Terres-de-Chaux (Les)	25138	édifice religieux	Eglise Saint-Léger de Chaux-lès-Châtillon	propriété de la commune	Eglise : inscription par arrêté du 24 septembre 1936	1936/09/24 : inscrit MH		12e siècle ; 14e siècle
47.27777276	6.08438692	PA25000056	25	Thise	25560	immeuble	Aérodrome de Besançon-Thise	propriété de la commune	Le hangar à avions en totalité (cad. D 635) : classement par arrêté du 21 décembre 2007	2007/12/21 : classé MH	Aimond Fernand (ingénieur)	2e quart 20e siècle
47.1728	5.9028	PA25000062	25	Thoraise	25561	ferme	Ferme	propriété d'une personne privée	La ferme en totalité (cad. C 50) : inscription par arrêté du 27 mars 2009	2009/03/27 : inscrit MH		2e quart 18e siècle
47.1704778	5.8929861	PA00101730	25	Torpes	25564	château	Château de Torpes	Propriété d'une personne privée	Ferme : façades et toiture ; parc : mur de clôture (cad. D 14, 19 à 21, 27) : inscription par arrêté du 23 juillet 1992 ; Corps de logis, y compris ses décors ; Petit Hôtel : façades, toiture, cheminées 18e siècle ; bâtiments des communs est et ouest : façades et toitures ; orangerie ; avenue, avant-cour et cour d'honneur, y compris leurs murs de clôture, portails et grilles ; jardin, y compris le fruitier, les murs, les portails, les éléments hydrauliques et ceux du décor (cad. D 22, 23, 26) : classement par arrêté du 5 juillet 1993.	1992/07/23 : inscrit MH ; 1993/07/05 : classé MH	GALEZOT Joseph (architecte)	2e moitié 18e siècle
47.2572	6.9243	PA00132847	25	Urtière	25573	édifice religieux	Chapelle Saint-Roch	Propriété de la commune	Ensemble chapelle, enclos et croix monumentale (cad. A 83, 82) : inscription par arrêté du 6 avril 1994	1994/04/06 : inscrit MH		17e siècle
47.2837	6.1502	PA00101731	25	Vaire-Arcier	25575	château	Château de Vaire-le-Grand	propriété privée	L'ensemble des bâtiments du château, leurs décors, les jardins et cours avec leurs décors et clôtures, en totalité (cad. AA 2 à 6, 11, 12, 14, 25) : classement par arrêté du 1er décembre 2011, modifié par arrêté du 15 février 2012 - La parcelle AA 28 de l'emprise du jardin, en totalité ; la parcelle AA 8, en totalité, avec l'ancienne allée d'accès sud-nord et l'ancien portail ; la parcelle AA 13 devant l'entrée du château, en totalité ; la parcelle AA 1, versant nord de l'ensemble du château, en totalité : inscription par arrêté du 10 mai 2012	2011/12/01 : classé MH ; 2012/02/15 : classé MH ; 2012/05/10 : inscrit MH	Colombot Claude-Antoine (architecte) ; Gallezot Jean-Pierre (architecte)	1ère moitié 18e siècle
47.285321829375	6.1466125349398	PA25000025	25	Vaire-le-Petit	25576	usine	Tuilerie	propriété privée	La tuilerie en totalité, ainsi que le sol de la parcelle 74 avec les vestiges archéologiques qu'il contient (cad. AA 74) : inscription par arrêté du 19 juillet 2001	2001/07/19 : inscrit MH		17e siècle
47.278071260545	6.7350493202102	PA00101732	25	Vauclusotte	25589	immeuble	Maison (des Pourcelot)	Propriété d'une personne privée	Façades et toiture du bâtiment d'habitation ; salon à l'étage avec ses lambris et sa cheminée (y compris sa plaque millésimée 1756) ; salle à manger du rez-de-chaussée, avec ses lambris ; escalier ; cheminées de la chambre Sud-Ouest au rez-de-chaussée et de la chambre Sud-Ouest à l'étage (y compris leur plaque millésimée 1791) (cad. AB 76) : inscription par arrêté du 20 novembre 1986	1986/11/20 : inscrit MH		2e moitié 18e siècle
47.34909639	6.10904231	PA00101733	25	Venise	25598	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. AB 143) : inscription par arrêté du 6 mars 1979	1979/03/06 : inscrit MH	MARTIN (maître de l'oeuvre)	2e quart 19e siècle
47.184163745027	6.4000013628975	PA00101734	25	Vercel-Villedieu-le-Camp	25601	édifice religieux	Eglise de Vercel	Propriété de la commune	Eglise de Vercel : inscription par arrêté du 20 juin 1941	1941/06/20 : inscrit MH		17e siècle
47.233814312611	6.4614467300707	PA00101761	25	Villers-la-Combe	25625	croix	Croix du Mont	Propriété de la commune	Croix du Mont (cad. 1961 AH 76) : inscription par arrêté du 7 juillet 1989	1989/07/07 : inscrit MH		1er quart 17e siècle
47.060016619042	6.6866680701496	PA00101735	25	Villers-le-Lac	25321	édifice religieux	Chapelle Saint-Joseph-aux-Bassots	Propriété de la commune	Chapelle Saint-Joseph-aux-Bassots (cad. AI 14) : inscription par arrêté du 27 juillet 1979	1979/07/27 : inscrit MH		17e siècle
47.041996926069	6.6878563011996	PA25000026	25	Villers-le-Lac	25321	ferme	Ferme 'sur la Roche'	propriété privée	Les façades et toiture (cad. E 265) : inscription par arrêté du 18 décembre 2001	2001/12/18 : inscrit MH		4e quart 18e siècle
47.070037608501	6.6953423867235	PA00101736	25	Villers-le-Lac	25321	site archéologique	Station préhistorique	Propriété de la commune	Station préhistorique, sur le bord du lac de Chaillexon (cad. 571) : classement par arrêté du 23 février 1927	1927/02/23 : classé MH		Préhistoire ; Néolithique
46.897446	6.044448	PA25000070	25	Villers-sous-Chalamont	25627	édifice religieux	Chapelle Notre-Dame des Bois	propriété de la commune	La chapelle en totalité, y compris le revers pavé (cad. ZH 44) : inscription par arrêté du 6 août 2010	2010/08/06 : inscrit MH	Pompée (architecte)	15e siècle ; milieu 19e siècle
47.15714703314	5.9277548221871	PA00101737	25	Vorges-les-Pins	25631	édifice religieux	Eglise	Propriété de la commune	Eglise : inscription par arrêté du 8 juin 1926	1926/06/08 : inscrit MH		?
47.0652	6.2163	PA00101738	25	Vuillafans	25633	édifice religieux	Eglise	Propriété de la commune	Eglise : inscription par arrêté du 20 novembre 1939	1939/11/20 : inscrit MH		15e siècle ; 1er quart 16e siècle
47.065000963397	6.2164785228088	PA00101739	25	Vuillafans	25633	immeuble	Immeuble	Propriété d'une personne privée	L'escalier gothique : inscription par arrêté du 13 octobre 1937	1937/10/13 : inscrit MH		1er quart 16e siècle
47.066484366078	6.2170858605532	PA00101741	25	Vuillafans	25633	immeuble	Maison dite La Forteresse	Propriété d'une personne privée	Façades et toitures, ainsi que l'escalier à vis (cad. AB 38) : inscription par arrêté du 6 octobre 1977	1977/10/06 : inscrit MH		15e siècle ; 16e siècle
47.063934109174	6.2155572382035	PA00101740	25	Vuillafans	25633	immeuble	Maison dite de Balthazar Gérard	propriété d'une personne privée	La maison, y compris la clôture, en totalité (cad. AB 312, 315, 318) : inscription par arrêté du 27 novembre 2014	2014/11/27 : inscrit MH		4e quart 15e siècle ; 1er quart 16e siècle
47.16446734	5.54573895	PA39000109	39	Amange ; Châtenois	39008	grotte	Grotte des Gorges	propriété d'une personne privée	La grotte en totalité (cad. Amange ZA 6, lieudit Pré Fouchard ; Châtenois ZA 46 à 48, lieudit En Bonot) : inscription par arrêté du 5 novembre 2013	2013/11/05 : inscrit MH		Paléolithique
46.42481	5.41389886	PA00101799	39	Andelot-Morval	39010	château	Château d'Andelot	Propriété d'une personne privée	Porte fortifiée : inscription par arrêté du 15 novembre 1926	1926/11/15 : inscrit MH		4e quart 14e siècle ; 15e siècle
46.9597	5.2722	PA00135333	39	Annoire	39011	fortification	Motte féodale	propriété d'une personne privée	Motte (cad. E 583 à 586, 588, 592 à 594, 1416, 1418, 1419, 1421, 1423, 1568) : inscription par arrêté du 1er mars 1995	1995/03/01 : inscrit MH		moyen âge
46.90274502	5.77235557	PA00125400	39	Arbois	39013	édifice religieux	Ancien couvent des Ursulines, actuel Hôtel de Ville et tribunal	propriété de la commune	Caves, murs pilastres et voûtes, toiture (y compris le clocheton) de l'ancienne édifice religieux ; caves, façades et toitures de l'ensemble des anciens bâtiments conventuels à l'exclusion du bâtiment à l'angle nord ; arcade du côté nord de la cour ; dans le bâtiment sur rue : grand escalier avec sa rampe, salle des mariages à l'étage, avec son décor ; dans le bâtiment sur cour : escalier en marbre avec sa rampe, ancien chauffoir, au nord du couloir du rez-de-chaussée, avec son décor (cad. AB 229) : inscription par arrêté du 20 avril 1993. Eglise ; façades et toitures du bâtiment sur rue (cad. AB 229) : classement par arrêté du 10 mai 1995	1993/04/20 : inscrit MH partiellement ; 1995/05/10 : classé MH	COLOMBOT Jean-Charles (architecte)	18e siècle ; 19e siècle
